id,total_days,avail_days,avail_rate
1251386048296562889,365,36,0.09863013698630137
1251391040313697723,365,32,0.08767123287671233
1251591263095794152,365,257,0.7041095890410959
1251762026451140011,365,245,0.6712328767123288
1251770571477130806,365,351,0.9616438356164384
1251824071024796711,365,354,0.9698630136986301
1251830729963037732,365,361,0.989041095890411
1251833004081929816,365,360,0.9863013698630136
1251835972017816563,365,354,0.9698630136986301
1251839886540475887,365,362,0.9917808219178083
1251844346169337321,365,363,0.9945205479452055
1252092529574613976,365,132,0.36164383561643837
1252125112743006946,365,145,0.3972602739726027
1252144282522154138,365,189,0.5178082191780822
1252572341033231863,365,163,0.4465753424657534
1252878516750212817,365,343,0.9397260273972603
1252998140121932873,365,169,0.46301369863013697
1253227677735246077,365,90,0.2465753424657534
1253330955486140598,365,318,0.8712328767123287
1253375035445408666,365,337,0.9232876712328767
1253463561876067707,365,173,0.473972602739726
1253560659048164888,365,54,0.14794520547945206
1253991022333595167,365,365,1.0
1254092519317082913,365,64,0.17534246575342466
1254510092843192073,365,343,0.9397260273972603
1254530568519371604,365,340,0.9315068493150684
1254828127240288623,365,295,0.8082191780821918
1254890128659311652,365,335,0.9178082191780822
1255657894120447290,365,310,0.8493150684931506
1256807341598301821,365,85,0.2328767123287671
1257105147226401752,365,365,1.0
1257140347726835737,365,67,0.18356164383561643
1257184442872447945,365,201,0.5506849315068493
1257670172496754537,365,156,0.4273972602739726
1257747870607997106,365,127,0.34794520547945207
1258314694073776254,365,60,0.1643835616438356
1259028274584337674,365,45,0.1232876712328767
1259622694841310112,365,335,0.9178082191780822
1259952438645274455,365,226,0.6191780821917808
1260114257787770428,365,365,1.0
1260653325679696284,365,180,0.4931506849315068
1261969298106420336,365,90,0.2465753424657534
1262119043798616931,365,185,0.5068493150684932
1262387547686804710,365,41,0.11232876712328767
1262708827496001673,365,275,0.7534246575342466
1262714546286046736,365,0,0.0
1262716526933323877,365,278,0.7616438356164383
1262778760046730650,365,266,0.7287671232876712
1262967967010458282,365,177,0.4849315068493151
1263425104602002567,365,57,0.15616438356164383
1263426987739340924,365,229,0.6273972602739726
1263652859525451203,365,229,0.6273972602739726
1265161380884374701,365,181,0.4958904109589041
1265173977432786745,365,365,1.0
1265234450164646211,365,282,0.7726027397260274
1265331124076340702,365,158,0.4328767123287671
1266451213217689335,365,140,0.3835616438356164
1266491507097844259,365,321,0.8794520547945206
1266597923889106071,365,145,0.3972602739726027
1266711635952959416,365,83,0.2273972602739726
1267130611527178625,365,365,1.0
1267633286869306344,365,58,0.1589041095890411
1267839305823963151,365,365,1.0
1268105608760348457,365,207,0.5671232876712329
1268457166037918117,365,111,0.3041095890410959
1268502571858118062,365,118,0.3232876712328767
1269379742332834394,365,160,0.4383561643835616
1269518667679767915,365,115,0.3150684931506849
1269530459797807373,365,87,0.23835616438356164
1270185657518805656,365,39,0.10684931506849316
1270308558201468247,365,176,0.4821917808219178
1270311577777021356,365,267,0.7315068493150685
1270851241063358413,365,342,0.936986301369863
1270958184629930373,365,296,0.810958904109589
1271369132974063746,365,365,1.0
1271396877317251161,365,232,0.6356164383561644
1271595233692080867,365,121,0.3315068493150685
1272520464017058054,365,227,0.6219178082191781
1272810062209649155,365,185,0.5068493150684932
1272899689754114741,365,0,0.0
1272997007026297784,365,253,0.6931506849315069
1273019160357709967,365,365,1.0
1273109724736174916,365,365,1.0
1273542284027486298,365,174,0.4767123287671233
1273698326609751034,365,338,0.9260273972602739
1273701739167435485,365,344,0.9424657534246575
1273805722500398699,365,163,0.4465753424657534
1273866351014464783,365,83,0.2273972602739726
1273874087939550905,365,0,0.0
1273898649589157795,365,177,0.4849315068493151
1274027532421144095,365,176,0.4821917808219178
1274277705408798957,365,181,0.4958904109589041
1274582015261270380,365,8,0.021917808219178082
1274858775185416919,365,267,0.7315068493150685
1275246775006201144,365,335,0.9178082191780822
1275852113678816976,365,365,1.0
1275935274053252070,365,0,0.0
1275935295116833933,365,0,0.0
1275991375750919506,365,365,1.0
1275994587941913214,365,365,1.0
1276090949920481075,365,89,0.24383561643835616
1276270441289973059,365,67,0.18356164383561643
1276497094624882426,365,128,0.3506849315068493
1276529163959076284,365,176,0.4821917808219178
1276529199612074962,365,132,0.36164383561643837
1276542394745011911,365,202,0.5534246575342465
1276682101598087512,365,278,0.7616438356164383
1276699141353942786,365,312,0.8547945205479452
1277127524301503892,365,303,0.8301369863013699
1277178728964737553,365,238,0.6520547945205479
1277302694407215127,365,16,0.043835616438356165
1277339029174222630,365,365,1.0
1277362072494235932,365,45,0.1232876712328767
1277362118166484616,365,365,1.0
1277380577598567917,365,365,1.0
1277402650196332543,365,81,0.2219178082191781
1278002684057986688,365,34,0.09315068493150686
1278110912503307938,365,198,0.5424657534246575
1278293099595114271,365,80,0.2191780821917808
1279026385085347145,365,0,0.0
1279067055467212524,365,348,0.9534246575342465
1279694255602962513,365,35,0.0958904109589041
1280033889957969166,365,365,1.0
1280206251601747952,365,223,0.6109589041095891
1280338520170726383,365,98,0.2684931506849315
1280961946983051860,365,134,0.36712328767123287
1281589066192021958,365,92,0.25205479452054796
1281870261689359343,365,335,0.9178082191780822
1282247791034442802,365,120,0.3287671232876712
1282271837480943248,365,132,0.36164383561643837
1282299413835315042,365,0,0.0
1282340218634367672,365,305,0.8356164383561644
1282403514049723610,365,80,0.2191780821917808
1282587458691181041,365,348,0.9534246575342465
1282592068959255561,365,365,1.0
1282599272066701019,365,365,1.0
1283078226201736395,365,323,0.8849315068493151
1283082445875986112,365,350,0.958904109589041
1283158349478280587,365,166,0.4547945205479452
1283274447333991831,365,335,0.9178082191780822
1283312924737382135,365,353,0.9671232876712329
1283318578659923823,365,145,0.3972602739726027
1283339744685266611,365,82,0.22465753424657534
1283833246546312654,365,357,0.9780821917808219
1283884579590832238,365,285,0.7808219178082192
1284024095096161054,365,154,0.42191780821917807
1284204885773416338,365,97,0.26575342465753427
1284776994681422323,365,38,0.10410958904109589
1285287817509016172,365,347,0.9506849315068493
1285347335375554322,365,270,0.7397260273972602
1285480213816587111,365,265,0.726027397260274
1285598926023497235,365,168,0.4602739726027397
1285882164971340178,365,0,0.0
1285995673271607186,365,22,0.06027397260273973
1286040379038339366,365,290,0.7945205479452054
1286223631484119026,365,279,0.7643835616438356
1286288214624620020,365,180,0.4931506849315068
1286791076283341283,365,77,0.21095890410958903
1287390568641276957,365,290,0.7945205479452054
1287485454406401940,365,83,0.2273972602739726
1287518447497602424,365,152,0.41643835616438357
1287615876783355154,365,157,0.4301369863013699
1287661290408445189,365,283,0.7753424657534247
1287690851746398758,365,76,0.20821917808219179
1288041649686635732,365,364,0.9972602739726028
1288088167347621355,365,0,0.0
1288238263602593992,365,86,0.2356164383561644
1288302441987346982,365,165,0.4520547945205479
1288522737118758333,365,163,0.4465753424657534
1288730191834158203,365,365,1.0
1288796384834903277,365,267,0.7315068493150685
1288827888037181198,365,262,0.7178082191780822
1288850378490590728,365,212,0.5808219178082191
1288907847614876826,365,120,0.3287671232876712
1288927654377593877,365,77,0.21095890410958903
1288929969680837008,365,196,0.536986301369863
1288981880726722596,365,270,0.7397260273972602
1289123980504878250,365,0,0.0
1289161615658913537,365,90,0.2465753424657534
1289789385303706769,365,365,1.0
1290161378401102461,365,338,0.9260273972602739
1290244988649645243,365,217,0.5945205479452055
1290333261600484954,365,202,0.5534246575342465
1290347400040939290,365,337,0.9232876712328767
1290599086849757169,365,115,0.3150684931506849
1290679178260833155,365,360,0.9863013698630136
1291029610398215864,365,365,1.0
1291251024319177084,365,270,0.7397260273972602
1291282623781125180,365,260,0.7123287671232876
1291286443592678958,365,302,0.8273972602739726
1291312586407269960,365,127,0.34794520547945207
1291879099142992238,365,362,0.9917808219178083
1291896999246204462,365,0,0.0
1291993578855502479,365,37,0.10136986301369863
1292030613036926438,365,13,0.03561643835616438
1292338031564436160,365,302,0.8273972602739726
1292408143687836594,365,332,0.9095890410958904
1292469147299043011,365,222,0.6082191780821918
1292703474953031747,365,202,0.5534246575342465
1293592656090355162,365,85,0.2328767123287671
1294531324622021620,365,98,0.2684931506849315
1294722218602508356,365,0,0.0
1294728703175931663,365,364,0.9972602739726028
1294850334060957620,365,134,0.36712328767123287
1294879243091183285,365,146,0.4
1294880042809996900,365,84,0.23013698630136986
1294952969017536068,365,86,0.2356164383561644
1294998922145847658,365,365,1.0
1295003823403209944,365,365,1.0
1295289737461608863,365,70,0.1917808219178082
1295995899777843145,365,146,0.4
1296047104312036642,365,0,0.0
1296062124668946011,365,0,0.0
1296073120306973976,365,0,0.0
1296083237179552675,365,0,0.0
1296275364094961578,365,222,0.6082191780821918
1296294207567111798,365,180,0.4931506849315068
1296295831321479206,365,266,0.7287671232876712
1296368375728061085,365,151,0.4136986301369863
1296395682465400083,365,31,0.08493150684931507
1296405023491979795,365,365,1.0
1297046042519534962,365,66,0.18082191780821918
1297500109960701912,365,123,0.336986301369863
1297828692765091206,365,365,1.0
1298017001229443560,365,247,0.6767123287671233
1298222669407417094,365,297,0.8136986301369863
1298307066626178014,365,358,0.9808219178082191
1298512005170804339,365,236,0.6465753424657534
1298513975769076438,365,365,1.0
1298593464885841071,365,87,0.23835616438356164
1298980942073464483,365,365,1.0
1299030866718369998,365,365,1.0
1299650758923042322,365,110,0.3013698630136986
1299748998713393114,365,82,0.22465753424657534
1299778975984272584,365,114,0.31232876712328766
1300113681271216955,365,141,0.3863013698630137
1300114733694076182,365,137,0.37534246575342467
1300618831185223436,365,291,0.7972602739726027
1301141472787380482,365,365,1.0
1301455976521437961,365,155,0.4246575342465753
1302023062845505007,365,27,0.07397260273972603
1302318999583543865,365,75,0.2054794520547945
1302744717599483679,365,303,0.8301369863013699
1302820097221298047,365,335,0.9178082191780822
1302833828450434515,365,363,0.9945205479452055
1302925069704373799,365,179,0.4904109589041096
1302970586249657347,365,365,1.0
1302988799796695352,365,365,1.0
1303179298936211222,365,39,0.10684931506849316
1303253342285039592,365,26,0.07123287671232877
1303264212429150032,365,88,0.2410958904109589
1303313312427627131,365,49,0.13424657534246576
1304077082231520339,365,23,0.06301369863013699
1304139359010380512,365,351,0.9616438356164384
1304169474356447402,365,114,0.31232876712328766
1304196488045928854,365,160,0.4383561643835616
1304376827501668392,365,102,0.27945205479452057
1304380734749180095,365,46,0.12602739726027398
1304757685373572928,365,365,1.0
1304784897576551360,365,0,0.0
1304825781535791730,365,81,0.2219178082191781
1304839839745163061,365,80,0.2191780821917808
1304856680244465006,365,71,0.19452054794520549
1304935540219636787,365,230,0.6301369863013698
1304965945821998255,365,79,0.21643835616438356
1305011287948483034,365,221,0.6054794520547945
1305089372083269415,365,71,0.19452054794520549
1305408009759869636,365,338,0.9260273972602739
1305414523783704994,365,339,0.9287671232876712
1305558170341843439,365,232,0.6356164383561644
1305645155490944689,365,147,0.40273972602739727
1305799280208179132,365,352,0.9643835616438357
1306222077762025973,365,89,0.24383561643835616
1306237178529193140,365,0,0.0
1306284580674419753,365,58,0.1589041095890411
1306294336111684071,365,125,0.3424657534246575
1306372164944825819,365,174,0.4767123287671233
1306381549759331353,365,0,0.0
1307078011285176782,365,147,0.40273972602739727
1307243058767993767,365,111,0.3041095890410959
1307376659631623435,365,79,0.21643835616438356
1307378749619293065,365,227,0.6219178082191781
1307603804807530818,365,30,0.0821917808219178
1307739953600803745,365,365,1.0
1308001387385362923,365,213,0.5835616438356165
1308167790461480324,365,82,0.22465753424657534
1308449631825545222,365,74,0.20273972602739726
1308685528732244137,365,281,0.7698630136986301
1309016813655620293,365,239,0.6547945205479452
1309142433330222886,365,0,0.0
1309250857916481782,365,0,0.0
1309251989007373872,365,43,0.1178082191780822
1309409289330122483,365,349,0.9561643835616438
1309850167293840627,365,90,0.2465753424657534
1309930624623287283,365,0,0.0
1309971685200139732,365,83,0.2273972602739726
1309987545351051968,365,83,0.2273972602739726
1310023617592433647,365,348,0.9534246575342465
1310753546166512300,365,365,1.0
1310886377676796448,365,67,0.18356164383561643
1311236467729478954,365,80,0.2191780821917808
1311281510445359608,365,170,0.4657534246575342
1311382508458844628,365,365,1.0
1311418879911818409,365,309,0.8465753424657534
1312042685290504380,365,67,0.18356164383561643
1312104433850098189,365,365,1.0
1312420675966861182,365,114,0.31232876712328766
1312871053299724375,365,119,0.32602739726027397
1313039785626238429,365,0,0.0
1313411463107102931,365,0,0.0
1313413525866716679,365,288,0.7890410958904109
1313466139568368567,365,0,0.0
1313478020822955802,365,0,0.0
1313491794997345814,365,0,0.0
1313499267526408964,365,0,0.0
1313537496738562733,365,90,0.2465753424657534
1313599072422949893,365,107,0.29315068493150687
1313649543300307613,365,138,0.3780821917808219
1313712852522197290,365,0,0.0
1313714908331535544,365,79,0.21643835616438356
1313727780317417214,365,318,0.8712328767123287
1313733718402008734,365,350,0.958904109589041
